bedroomCount,bathroomCount,habitableSurface,toiletCount,terraceSurface,postCode,gardenSurface,totalParkingCount,province_encoded,type_encoded,subtype_encoded,epcScore_encoded,hasAttic_encoded,hasGarden_encoded,hasAirConditioning_encoded,hasArmoredDoor_encoded,hasVisiophone_encoded,hasTerrace_encoded,hasOffice_encoded,hasSwimmingPool_encoded,hasFireplace_encoded,hasBasement_encoded,hasDressingRoom_encoded,hasDiningRoom_encoded,hasLift_encoded,hasHeatPump_encoded,hasPhotovoltaicPanels_encoded,hasLivingRoom_encoded,price
3.0,1.0,83.0,1.0,20.0,6997,1950.0,5.0,2,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,199000.0
3.0,1.0,189.0,2.0,45.0,7011,200.0,3.0,11,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,425000.0
6.0,2.0,170.0,3.0,85.0,7011,920.0,5.0,11,2,2,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,375000.0
6.0,4.0,410.0,2.0,80.0,7021,1.0,3.0,11,2,8,4.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,460000.0
3.0,1.0,140.0,1.0,14.0,7021,551.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,99000.0
3.0,1.0,125.0,2.0,10.0,7021,890.0,0.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,195000.0
5.0,1.0,305.0,2.0,1.0,7021,1.0,4.0,11,2,2,1.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,285000.0
3.0,2.0,188.0,3.0,36.0,6940,920.0,1.0,2,2,2,6.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,379000.0
4.0,1.0,165.0,2.0,1.0,6940,1.0,0.0,2,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,339950.0
2.0,1.0,90.0,1.0,15.0,6940,281.0,1.0,2,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,370625.0
2.0,1.0,90.0,1.0,15.0,6940,281.0,1.0,2,1,6,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,370625.0
2.0,1.0,94.0,1.0,35.0,6940,104.0,1.0,2,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,388500.0
5.0,1.0,273.0,2.0,35.0,6940,868.0,6.0,2,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,309000.0
2.0,1.0,92.0,1.0,24.0,6940,29.0,2.0,2,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,370225.0
2.0,1.0,92.0,1.0,24.0,6940,29.0,2.0,2,1,6,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,370225.0
2.0,1.0,92.0,1.0,12.0,6940,86.0,1.0,2,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,351050.0
2.0,1.0,132.0,1.0,26.0,6940,218.0,2.0,2,2,2,4.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,217500.0
6.0,4.0,225.0,3.0,100.0,6940,2200.0,0.0,2,2,13,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,599000.0
6.0,4.0,400.0,2.0,100.0,6940,3205.0,10.0,2,2,2,4.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,745000.0
3.0,1.0,144.0,2.0,50.0,6940,405.0,5.0,2,2,13,6.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,510000.0
4.0,2.0,80.0,2.0,25.0,6940,80.0,4.0,2,2,2,6.0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,329000.0
1.0,1.0,50.0,1.0,23.0,6940,915.0,5.0,2,2,15,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,269000.0
3.0,1.0,95.0,2.0,25.0,6940,1000.0,5.0,2,2,15,5.0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,315000.0
3.0,1.0,80.0,2.0,20.0,6940,639.0,6.0,2,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,254000.0
4.0,2.0,135.0,2.0,25.0,6940,516.0,6.0,2,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289000.0
2.0,1.0,55.0,1.0,12.0,6940,1123.0,5.0,2,2,15,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,179500.0
7.0,1.0,508.0,2.0,150.0,6940,420.0,4.0,2,2,2,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,679000.0
3.0,1.0,121.0,2.0,40.0,7022,1210.0,3.0,11,1,1,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
4.0,1.0,168.0,2.0,20.0,7022,1100.0,4.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,379000.0
2.0,1.0,137.0,1.0,28.0,7022,254.0,1.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,219000.0
7.0,1.0,223.0,1.0,1.0,7022,1.0,5.0,11,2,2,5.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,365000.0
2.0,1.0,90.0,1.0,12.0,7020,150.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,154900.0
4.0,2.0,225.0,2.0,30.0,7020,1350.0,5.0,11,2,13,5.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,490000.0
3.0,1.0,125.0,2.0,20.0,7020,485.0,2.0,11,2,13,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,269000.0
5.0,1.0,329.0,2.0,55.0,7030,1575.0,3.0,11,2,13,6.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,450000.0
6.0,1.0,260.0,2.0,40.0,7033,237.0,0.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,275000.0
3.0,1.0,175.0,2.0,35.0,7033,2000.0,6.0,11,2,13,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,449000.0
2.0,1.0,105.0,1.0,53.0,7033,70.0,0.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165000.0
4.0,1.0,252.0,3.0,36.0,7033,2194.0,1.0,11,2,8,3.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,350000.0
2.0,1.0,82.0,1.0,25.0,7033,560.0,0.0,11,2,2,5.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,99000.0
3.0,1.0,169.0,1.0,20.0,7012,338.0,0.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,145000.0
2.0,1.0,140.0,1.0,12.0,7012,40.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,145000.0
5.0,2.0,148.0,3.0,20.0,7012,500.0,1.0,11,2,13,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,350000.0
4.0,2.0,270.0,4.0,18.0,7034,2599.0,9.0,11,2,13,5.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,425000.0
2.0,1.0,313.0,1.0,110.0,7041,360.0,2.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,135000.0
3.0,1.0,155.0,1.0,20.0,7041,200.0,4.0,11,2,2,3.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,156000.0
5.0,1.0,150.0,2.0,40.0,7061,2324.0,3.0,11,2,13,6.0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,395000.0
7.0,3.0,304.0,5.0,100.0,7061,966.0,7.0,11,2,13,5.0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,650000.0
3.0,2.0,250.0,2.0,40.0,7061,1100.0,2.0,11,2,13,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,548476.0
3.0,2.0,233.0,2.0,40.0,7061,1100.0,2.0,11,2,13,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,561640.0
4.0,2.0,242.0,2.0,40.0,7061,1200.0,2.0,11,2,13,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,554860.0
4.0,2.0,250.0,2.0,40.0,7061,1200.0,2.0,11,2,13,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,591770.0
3.0,1.0,247.0,2.0,30.0,7040,2827.0,0.0,11,2,13,4.0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,325000.0
5.0,1.0,210.0,2.0,100.0,7040,1.0,7.0,11,2,2,4.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,310000.0
4.0,1.0,394.0,2.0,5.0,7040,775.0,2.0,11,2,2,2.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
4.0,1.0,394.0,2.0,5.0,7040,775.0,2.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
4.0,2.0,246.0,1.0,43.0,7040,256.0,1.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,250000.0
5.0,1.0,180.0,2.0,65.0,7040,1500.0,0.0,11,2,13,4.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,350000.0
3.0,1.0,170.0,1.0,100.0,7062,400.0,1.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,180000.0
2.0,1.0,110.0,2.0,1.0,7062,1.0,0.0,11,2,13,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,155000.0
3.0,1.0,110.0,2.0,30.0,7050,3000.0,0.0,11,2,2,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,525000.0
5.0,3.0,180.0,2.0,170.0,7050,850.0,5.0,11,2,13,5.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,549000.0
5.0,2.0,260.0,2.0,30.0,7050,500.0,7.0,11,2,13,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,445000.0
4.0,2.0,189.0,2.0,170.0,7050,700.0,5.0,11,2,13,5.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,435000.0
3.0,1.0,146.0,2.0,15.0,7063,1.0,2.0,11,2,2,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,304900.0
3.0,1.0,143.0,2.0,15.0,7063,1.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,329900.0
2.0,1.0,152.0,1.0,8.0,7060,140.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,195000.0
2.0,1.0,261.0,1.0,55.0,7060,900.0,0.0,11,2,2,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,240000.0
4.0,1.0,147.0,1.0,30.0,7060,100.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,245000.0
2.0,1.0,220.0,2.0,23.0,7060,355.0,8.0,11,2,13,5.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,520000.0
3.0,1.0,130.0,2.0,15.0,7060,116.0,0.0,11,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,190000.0
4.0,1.0,126.0,1.0,20.0,7060,230.0,3.0,11,2,13,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,280000.0
6.0,2.0,218.0,2.0,30.0,7060,800.0,3.0,11,2,13,,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,578140.0
3.0,1.0,92.0,1.0,42.0,7060,156.0,1.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,219000.0
4.0,2.0,233.0,2.0,23.0,7060,110.0,0.0,11,2,8,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,265000.0
2.0,1.0,105.0,1.0,18.0,7060,117.0,0.0,11,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,180000.0
4.0,2.0,220.0,2.0,120.0,7060,2400.0,1.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,290000.0
4.0,1.0,196.0,2.0,18.0,7070,840.0,4.0,11,2,13,5.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,395000.0
5.0,1.0,270.0,2.0,20.0,7070,719.0,6.0,11,2,13,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,485000.0
2.0,1.0,100.0,1.0,19.0,7070,26.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,105000.0
2.0,1.0,160.0,2.0,1421.0,7070,395.0,9.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,299000.0
2.0,1.0,160.0,2.0,1421.0,7070,395.0,9.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,299000.0
4.0,1.0,168.0,1.0,15.0,7070,1.0,1.0,11,2,2,,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,205000.0
6.0,2.0,255.0,2.0,100.0,7120,1000.0,6.0,11,2,13,,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,575000.0
3.0,1.0,224.0,1.0,36.0,7120,700.0,5.0,11,2,13,5.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,395000.0
3.0,1.0,180.0,2.0,18.0,7120,1.0,0.0,11,2,2,3.0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,295000.0
3.0,1.0,124.0,2.0,15.0,7120,1110.0,5.0,11,2,13,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,320000.0
8.0,1.0,536.0,5.0,153.0,7131,3940.0,1.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,595000.0
3.0,1.0,290.0,2.0,60.0,7000,872.0,5.0,11,2,13,5.0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,475000.0
1.0,1.0,60.0,2.0,12.0,7000,29.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,174500.0
1.0,1.0,71.0,2.0,12.0,7000,47.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,175500.0
2.0,1.0,79.0,2.0,12.0,7000,104.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,212000.0
2.0,1.0,90.0,2.0,12.0,7000,124.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,229000.0
3.0,1.0,121.0,2.0,40.0,7000,1210.0,3.0,11,1,1,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
3.0,3.0,155.0,3.0,6.0,7000,37.0,0.0,11,2,7,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,160000.0
2.0,1.0,81.0,2.0,12.0,7000,104.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,212000.0
2.0,1.0,87.0,2.0,12.0,7000,120.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,224000.0
2.0,1.0,90.0,2.0,12.0,7000,182.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,229000.0
2.0,1.0,95.0,2.0,12.0,7000,55.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,237000.0
2.0,1.0,96.0,2.0,12.0,7000,39.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,241000.0
3.0,1.0,167.0,2.0,34.0,7000,800.0,0.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,340000.0
1.0,1.0,55.0,1.0,13.0,7000,40.0,1.0,11,1,6,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,195995.0
5.0,2.0,279.0,3.0,40.0,7000,2000.0,1.0,11,2,13,5.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,595000.0
4.0,1.0,180.0,2.0,22.0,7000,90.0,2.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,475000.0
5.0,4.0,330.0,4.0,40.0,7000,200.0,2.0,11,2,9,4.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,800000.0
2.0,1.0,84.0,1.0,24.0,7000,340.0,2.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,155000.0
8.0,4.0,660.0,5.0,20.0,7000,80.0,0.0,11,2,7,,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,800000.0
3.0,1.0,168.0,1.0,22.0,7000,200.0,0.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,180000.0
2.0,1.0,150.0,1.0,5.0,7000,150.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,185000.0
2.0,1.0,115.0,1.0,6.0,7000,1.0,2.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,250000.0
2.0,1.0,78.0,2.0,12.0,7000,32.0,0.0,11,1,1,5.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,140000.0
4.0,1.0,300.0,2.0,30.0,7000,10.0,7.0,11,2,2,2.0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,290000.0
4.0,1.0,180.0,2.0,15.0,7133,850.0,2.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,249000.0
4.0,1.0,158.0,2.0,30.0,7133,1100.0,2.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,300000.0
4.0,2.0,204.0,2.0,51.0,7090,200.0,2.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,256000.0
2.0,1.0,160.0,2.0,50.0,7090,250.0,1.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,250000.0
4.0,1.0,260.0,2.0,55.0,7090,140.0,4.0,11,2,2,6.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,525000.0
5.0,1.0,152.0,2.0,20.0,7090,71.0,1.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,275000.0
2.0,1.0,120.0,1.0,10.0,7090,40.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,224900.0
2.0,1.0,147.0,2.0,68.0,7090,557.0,4.0,11,2,2,5.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,399000.0
3.0,1.0,145.0,1.0,20.0,7090,45.0,0.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,255000.0
3.0,2.0,190.0,2.0,30.0,7090,400.0,5.0,11,2,2,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
3.0,1.0,180.0,2.0,20.0,7090,2500.0,10.0,11,2,21,4.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,520000.0
4.0,1.0,450.0,3.0,30.0,7090,150.0,0.0,11,2,2,6.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,485000.0
5.0,2.0,150.0,2.0,35.0,7090,355.0,2.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,345000.0
7.0,1.0,245.0,2.0,32.0,7090,700.0,0.0,11,2,2,6.0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,380000.0
4.0,1.0,165.0,2.0,15.0,7090,150.0,1.0,11,2,2,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,295000.0
3.0,1.0,108.0,2.0,25.0,7090,100.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,283250.0
3.0,1.0,130.0,2.0,26.0,7090,109.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,334750.0
3.0,1.0,135.0,2.0,32.0,7090,158.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,368740.0
3.0,2.0,204.0,3.0,30.0,7090,1000.0,4.0,11,2,2,4.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,490000.0
4.0,1.0,210.0,2.0,22.0,7090,120.0,0.0,11,1,4,4.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,350000.0
3.0,1.0,133.0,2.0,40.0,7090,1150.0,2.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,390000.0
2.0,1.0,164.0,2.0,30.0,7090,50.0,0.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,179500.0
3.0,1.0,165.0,1.0,35.0,7090,193.0,3.0,11,2,13,4.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,285000.0
3.0,1.0,120.0,1.0,30.0,7090,385.0,0.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,250000.0
2.0,1.0,120.0,1.0,10.0,7090,15.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,225000.0
3.0,1.0,122.0,1.0,43.0,7090,122.0,1.0,11,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,335900.0
2.0,1.0,120.0,1.0,50.0,7110,315.0,1.0,11,2,13,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,239000.0
3.0,1.0,115.0,1.0,15.0,7110,80.0,1.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,150000.0
4.0,1.0,169.0,1.0,400.0,7110,40.0,4.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,190000.0
2.0,1.0,130.0,1.0,17.0,7110,350.0,0.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,159000.0
5.0,1.0,239.0,2.0,12.0,7110,200.0,4.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,345000.0
3.0,2.0,300.0,2.0,65.0,7110,2750.0,0.0,11,2,9,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,499000.0
3.0,1.0,100.0,2.0,20.0,7110,40.0,1.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,215000.0
3.0,1.0,100.0,2.0,20.0,7110,40.0,1.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,215000.0
3.0,1.0,102.0,2.0,20.0,7110,40.0,1.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,215000.0
4.0,2.0,200.0,2.0,95.0,7110,568.0,1.0,11,2,13,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,275000.0
3.0,1.0,129.0,1.0,20.0,7110,670.0,2.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,365000.0
3.0,1.0,152.0,1.0,50.0,7110,167.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,219999.0
3.0,1.0,160.0,2.0,1.0,7110,1.0,0.0,11,2,2,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,235000.0
2.0,1.0,98.0,2.0,4.0,7110,1170.0,2.0,11,1,1,5.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,179999.0
4.0,1.0,198.0,3.0,24.0,7110,668.0,5.0,11,2,13,4.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,349000.0
3.0,1.0,130.0,1.0,70.0,7110,200.0,3.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,99000.0
3.0,1.0,160.0,2.0,20.0,7110,160.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210000.0
2.0,1.0,81.0,1.0,31.0,7080,360.0,1.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,139500.0
4.0,1.0,150.0,2.0,42.0,7080,775.0,2.0,11,2,13,6.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,379000.0
5.0,1.0,300.0,2.0,36.0,7080,350.0,0.0,11,2,2,3.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,280000.0
2.0,1.0,100.0,1.0,14.0,7080,165.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,99000.0
2.0,1.0,100.0,1.0,10.0,7080,150.0,0.0,11,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,80000.0
1.0,1.0,82.0,1.0,9.0,7080,70.0,1.0,11,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,115000.0
3.0,1.0,160.0,1.0,24.0,7080,100.0,1.0,11,2,2,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,249957.0
4.0,1.0,182.0,1.0,20.0,7080,1181.0,1.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,195000.0
2.0,1.0,135.0,1.0,8.0,7080,242.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60000.0
5.0,2.0,105.0,2.0,31.0,7080,15.0,2.0,11,2,7,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,290000.0
2.0,2.0,100.0,2.0,10.0,7080,40.0,2.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,170000.0
2.0,1.0,100.0,2.0,35.0,7080,90.0,0.0,11,1,1,7.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,180000.0
2.0,1.0,200.0,2.0,32.0,7080,445.0,2.0,11,2,13,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,265000.0
2.0,1.0,110.0,2.0,25.0,7080,140.0,0.0,11,1,1,6.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,169000.0
5.0,1.0,165.0,2.0,28.0,7080,120.0,0.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,179000.0
2.0,1.0,92.0,2.0,15.0,7080,1.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,100000.0
2.0,1.0,115.0,1.0,1.0,7080,1.0,0.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90000.0
2.0,1.0,95.0,2.0,1.0,7080,1.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,135000.0
4.0,1.0,250.0,1.0,820.0,7080,50.0,0.0,11,2,2,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,185000.0
3.0,2.0,192.0,2.0,35.0,7130,400.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,327851.0
3.0,2.0,192.0,2.0,35.0,7130,400.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,327851.0
